"merchant_id","skewness","q2","amount_avg","stdev","transactions_count_slope","amount_sum_slope","amount_dist_slope","total_block_fraud","approved_vs_block_rate","block_rate","days_up","perc_normalized","risk"
XXXX,0.012237000000000001,350000.0,953180,147873521.57666698,0.000304873654019,1664.0,-0.0000043586898246,38,1.35714,0.48101000000000005,971,0.48,Bajo
XXXXX,0.009637999999999999,206457.0,304377,30479334.86842837,0.0031542673488233874,1337.0,-0.0000767212424568,260,0.4667899999999999,0.28415,922,0.63,Bajo
XXXXX,0.012935999999999998,2000000.0,9141962,1656315750.6106515,0.018042786076619688,117945.0,-0.0000004573212289,542,0.28259,0.19316,931,0.74,Bajo
XXXXX,0.0020039999999999997,650000.0,711333,91834458.7619046,0.27042746239591453,207844.0,-0.0000016174423999,18,9.0,0.62069,935,0.1,Alto 
XXXXX,0.014160999999999997,278000.0,333400,11736864.998797592,-0.004245100660882622,-2309.0,0.0000107142857143,4,0.6666700000000001,0.26666999999999996,836,0.4,Bajo
XXXXX,0.015998,345000.0,1362999,190899601.4069541,0.0317713332123235,169139.0,-0.0000003130513821,11,3.66667,0.7333299999999999,781,0.2,Alto 
XXXXX,0.0014030000000000002,1719000.0,1761433,90722825.95907162,0.0008053327023917,-6960.0,-0.000000307606264,4,1.33333,0.5714300000000001,655,0.43,Alto 
XXXXX,0.009404,100000.0,396337,94538177.92236495,-1.9602599353689518,-930645.0,-0.000026972260682,143,1.9589000000000003,0.5812999999999999,336,0.36,Bajo
XXXXX,0.006174999999999999,33600.0,37499,1894390.8840122123,-0.0055620829247100345,-160.0,,15,5.0,0.65217,490,0.26,Bajo
XXXXX,0.000549,548100.0,551180,16838399.532163322,-0.003914316087483159,-1447.0,0.0000138333333333,33,0.50769,0.28696,585,0.64,Bajo
XXXXX,0.0,2500000.0,2500000,0.0,-0.498,-1245000.0,,2,2.0,0.6666700000000001,485,0.32999999999999996,Alto 
XXXXXX,-0.014926,9760000.0,7982750,357217087.8571501,-0.017226167741194377,-122683.0,0.0000001147772291,6,,0.85714,277,0.0,Bajo
XXXXX,0.010074999999999997,89900.0,122319,9653590.064495413,0.006108425569674804,-37.0,-0.0004145714285714,50,0.39683000000000007,0.24752000000000002,538,0.6599999999999999,Bajo
XXXXX,0.010699,65000.0,267299,56723454.398543574,-0.004785013432349572,-1605.0,-0.0000062068965517,11,0.61111,0.28205,653,0.45999999999999996,Bajo
XXXXX,0.000856,1100000.0,1123809,83456860.82670268,-0.0043818828847613876,3101.0,0.0000010977859779,9,9.0,0.5625,677,0.25,Alto 
XXXXX,-0.008743999999999998,2500000.0,2116406,131614397.91900936,-0.004113156756181695,-10379.0,0.0000000679983,8,1.6,0.5714300000000001,681,0.36,Alto 
XXXXX,0.0088,165000.0,320478,53005409.59534627,0.0003360259443355,-1390.0,-0.0000206213017751,16,0.16667,0.125,754,0.8,Bajo
XXXXX,0.016725,104500.0,496218,70262213.57351333,-0.9889902080783354,-865157.0,-0.0000016446280992,13,,0.86667,663,0.06999999999999999,Alto 
XXXXX,0.0016440000000000003,5331295.0,5546192,392258299.7854681,-0.0028387209131527356,-13397.0,0.0000002375721534,14,1.5555599999999998,0.5,930,0.36,Bajo
XXXXX,0.008099,200000.0,248654,18022170.053049527,0.0018832978703515293,473.0,-0.0000209222661397,90,1.8,0.52326,601,0.35,Bajo
XXXXX,-0.0215,9900000.0,6619545,457741655.00560766,-0.031071353373626688,576663.0,0.0000002469548923,3,,1.0,879,0.0,Alto 
XXXXX,0.0030160000000000005,500000.0,528304,28155791.18183502,0.6479811132834113,422320.0,-0.0000007608695652,21,10.5,0.91304,836,0.09,Alto 
XXXXX,-0.004043,479900.0,451129,21351040.614358883,-0.0013942480321832177,-725.0,-0.0000219166666667,7,0.26923,0.175,481,0.78,Bajo
XXXXX,0.015757,474986.0,1807864,253768761.4807657,0.000327737180802,14618.0,-0.00000213557301,123,0.76875,0.37386,407,0.55,Medio
XXXXXX,-0.008768,6500000.0,5425605,367623225.96910256,0.08675636132109665,782305.0,-0.0000002668838289,5,0.8333299999999999,0.3125,283,0.6900000000000001,Alto 
XXXXX,0.005433,1440000.0,1738790,164982384.50999993,0.04207172799649312,107224.0,-0.0000003133652901,33,5.5,0.7333299999999999,600,0.16,Alto 
XXXXX,0.010950999999999999,165000.0,285014,32878924.88395955,-0.0003022465967687,-160.0,-0.0000262108262108,25,0.33333,0.2193,699,0.6900000000000001,Bajo
XXXXX,0.010834,1992911.5,3042121,290523184.8509245,-0.007659395068041359,24713.0,-0.0000002035130253,21,2.625,0.6774199999999999,378,0.29,Bajo
XXXXX,0.0,2500000.0,2500000,0.0,0.0,0.0,,1,1.0,0.5,494,0.5,Alto 
XXXXX,0.009742999999999998,280000.0,506986,69891631.28370027,0.0000863539909042,930.0,-0.0000065643717103,50,0.55556,0.32468,595,0.61,Bajo
XXXXXX,0.024583000000000004,20000.0,991944,118610867.03071426,-0.06233125463766562,165108.0,-0.0000015193370166,3,,1.0,281,0.0,Alto 
XXXXXX,0.015397,1200000.0,3088550,367981845.197201,-0.010905860307237477,-6696.0,-0.0000002424189512,9,2.25,0.6,238,0.4,Alto 
XXXXXX,-0.017370999999999998,7980000.0,5381684,448739945.78972846,0.6235820038487803,4806400.0,-0.0000004029609789,9,4.5,0.6923100000000001,180,0.15,Alto 
XXXXXX,0.006378999999999998,500000.0,651550,71272638.68470259,-0.075730958962486,-49807.0,-0.0000098689516129,203,11.27778,0.88261,152,0.11000000000000001,Medio
XXXXXX,0.013245000000000002,628500.0,1105333,108000956.78588532,0.0,14016.0,-0.000000152757079,4,,0.8,137,0.0,Alto 
XXXXX,0.011117000000000002,1261281.0,1842817,156928861.13093153,0.0008269193606036,-1082.0,-0.0000004301268955,49,4.08333,0.71014,800,0.25,Alto 
XXXXXX,-0.00833,2500000.0,2315714,66369263.374540485,-0.21324237069709975,-382397.0,0.0000022795341098,13,,1.0,56,0.0,Alto
XXXXXX,0.01214,221375.0,478579,63560526.662671894,-0.015135461816447185,-3458.0,-0.0000106669899405,105,1.1538499999999998,0.44118,223,0.47000000000000003,Medio
XXXXX,-0.010564000000000002,8811500.0,7807392,285154080.94739306,-0.13136832553768377,1698376.0,-0.0000000303577882,20,6.666670000000001,0.7692300000000001,470,0.19,Alto 
XXXXXX,-0.009045000000000001,2500000.0,2272863,75332609.44275424,0.07351183067237954,26729.0,0.0000036,9,9.0,0.9,181,0.1,Alto 
XXXXXX,0.015659,300000.0,634500,64083932.34357099,-0.057570976050208715,-28435.0,-0.0000003289473684,5,1.0,0.35713999999999996,204,0.43,Alto 
XXXXX,0.015333,2000000.0,2160000,31304951.684997052,,,0.0000006451612903,4,,0.8,909,0.0,Alto 
XXXX,0.0,227500.0,227500,3181980.515339464,0.0,-8997.0,,0,,0.0,1062,0.0,Alto 
XXXXX,-0.0010790000000000003,44000.0,42237,4903985.349073083,-0.001527080471259768,281.0,-0.0001875,44,1.7600000000000002,0.5789500000000001,897,0.32999999999999996,Bajo
XXXX,0.011555,1500000.0,2185284,177911386.10365024,0.0004823786723712,740.0,-0.0000022325036807,40,0.7547200000000001,0.38835000000000003,1275,0.54,Bajo
XXXXX,0.007796,168067.0,215377,18205160.721432127,0.0015951519074980645,563.0,-0.0000761098570354,66,0.31429,0.21018999999999996,931,0.74,Bajo
XXXX,-0.002472,1369700.0,1307537,75425748.40386146,0.011762852549654099,58597.0,0.0000005874125874,0,0.0,0.0,1213,0.52,Alto 
XXXXX,0.010053000000000001,307500.0,422221,34235350.1312642,-0.002853695071921821,-1284.0,-0.0000559411764706,121,1.3907999999999998,0.24345999999999995,941,0.67,Bajo
XXXX,0.005017000000000001,1248400.0,1403654,92833432.53490497,-0.000427666814391,84.0,-0.0000091006586246,28,0.03143,0.026369999999999994,973,0.8800000000000001,Bajo
XXXX,0.008269,300000.0,373333,26605991.578567185,-0.0007498636827772,1033.0,-0.0000015737704918,5,2.5,0.41667,981,0.42000000000000004,Alto 
XXXXX,0.001362,200000.0,206947,15296821.517492177,0.7850453412163229,102828.0,-0.0000039189189189,5,1.25,0.26315999999999995,945,0.47000000000000003,Alto 
XXXX,0.009309000000000001,350000.0,433928,27047748.295018718,0.4550090355952716,116034.0,-0.0000081690140845,0,0.0,0.0,988,0.36,Alto 
XXXXX,0.004619,750000.0,841448,59399605.194737114,0.0018891946945302782,-1440.0,-0.0000007404828227,7,0.4375,0.26923,946,0.6900000000000001,Bajo
XXXX,0.008766,100000.0,135783,12246657.371153407,0.8787110693679275,116779.0,-0.0004406549118388,1,0.00446,0.00294,964,0.89,Bajo
XXXX,0.017762999999999998,130000.0,675560,92140169.85007136,-0.006621957031051979,46759.0,-0.0000018537200504,0,0.0,0.0,980,0.7,Bajo
XXXX,0.005578999999999999,1600.0,1728,68831.84564008449,-0.0006248781870848,3.0,,35,3.5,0.23649,994,0.4,Bajo
XXXX,-0.011632000000000002,2700000.0,2135700,145543739.51191136,0.003182436246542953,35159.0,0.0000004276467869,0,0.0,0.0,1293,0.8800000000000001,Alto 
XXXX,0.01732,300000.0,346666,8082903.768654762,0.0,945.0,-0.00001,0,0.0,0.0,1258,1.0,Bajo
XXXXX,0.008646000000000001,503257.0,758366,88521922.59410234,-0.0003931367708122,-1564.0,-0.0000083134501033,35,0.46667,0.27559000000000006,943,0.63,Bajo
XXXX,0.012570999999999999,150000.0,292860,34092526.41012914,-0.0002352560428117,-352.0,-0.0000117413572343,3,0.21429,0.08333,1084,0.75,Bajo
XXXX,0.005622,645000.0,760797,61795139.00159714,0.0007330291012338,557.0,-0.0000023521126761,26,0.53061,0.29545,1106,0.5900000000000001,Bajo
XXXX,0.003825,3000000.0,3489780,384106935.9926051,-0.001452018535253954,3057.0,0.0000005709816191,11,0.26829000000000003,0.13924,1293,0.53,Bajo
XXXX,0.001469,800000.0,825351,51777795.6282432,0.018344502050315972,25742.0,-0.0000001331927942,0,0.0,0.0,1075,0.37,Alto 
XXXXX,0.013770999999999997,200000.0,450103,54482973.05992282,0.001746381727550854,-438.0,-0.0000014005736138,14,1.75,0.5,962,0.45999999999999996,Bajo
XXXXX,0.005671000000000001,2319850.0,2834831,272426322.4646086,0.004480363079945595,-645.0,-0.0000000689988903,28,7.0,0.8484799999999998,920,0.12,Alto 
XXXX,-0.015,8000.0,7250,150000.0,-0.20065934065934066,-1906.0,,1,1.0,0.25,1133,0.75,Bajo
XXXX,-0.017320999999999996,100000.0,83333,2886751.345948129,,,0.00001,0,,0.0,1183,0.0,Alto 
XXXX,0.010020999999999999,200000.0,347886,44273522.96112543,-0.0000205643366932,117.0,-0.0000080142919013,8,0.11940000000000002,0.08080999999999999,1089,0.79,Bajo
XXXX,-0.004729,700000.0,646318,34056488.44167439,-0.0020345759338330034,-1376.0,-0.0000024057217165,28,0.8,0.38888999999999996,964,0.5700000000000001,Bajo
XXXXX,0.008336,1565800.0,1895539,118670692.14095435,-0.0000067814908929,-1225.0,-0.0000012027093101,85,0.85,0.33203000000000005,953,0.45999999999999996,Medio
XXXX,0.004036,130500.0,141710,8332414.980217948,-0.008257009494980315,-3301.0,-0.0000348571428571,0,0.0,0.0,968,0.95,Bajo
XXXXX,0.0024159999999999997,131075.0,138145,8777524.532125674,-0.0003891313760425,10.0,-0.0001508571428571,14,0.12281,0.09655,850,0.8099999999999999,Bajo
XXXX,0.018965000000000003,500000.0,2755410,356771477.63463104,0.012386215287983064,260691.0,-0.0000002869031742,0,0.0,0.0,1086,0.25,Alto 
XXXXX,0.009364,1980000.0,2622484,205842328.98644295,-0.0028000431268815694,-7669.0,0.0000004157857646,26,2.88889,0.6666700000000001,952,0.27999999999999997,Alto 
XXXXX,0.012509999999999999,30000.0,224699,46690522.63061996,-0.008490115608602895,21697.0,-0.0000083663366337,16,1.33333,0.48484999999999995,931,0.42000000000000004,Alto 
XXXXX,0.015778,30000.0,210080,34239553.5430368,-0.002812836418662156,1591.0,-0.0000089546807807,19,1.11765,0.46341,865,0.45999999999999996,Bajo
XXXXX,0.013682,708156.0,920969,46662248.736677915,-0.006061629298290745,-5401.0,-0.0000011247308266,49,3.7692300000000003,0.7777799999999999,812,0.22000000000000003,Bajo
XXXXX,0.005881000000000001,150000.0,225812,38671778.882603936,-0.002291618631531102,1973.0,-0.0000372365908696,45,0.48912999999999995,0.27949999999999997,640,0.64,Bajo
XXXXX,0.010559999999999998,955500.0,1482482,149717281.97470632,0.0032576944805672685,9205.0,-0.0000009396040786,34,0.7083299999999999,0.33999999999999997,746,0.54,Bajo
XXXXXX,0.0024980000000000002,5000000.0,5302743,363530900.6312467,-0.00895678500926161,-113100.0,0.0000007258941849,84,1.6800000000000002,0.5122000000000001,257,0.38,Bajo
XXXXXX,0.009975,2259850.0,3130018,261707282.00466678,0.18473291549890583,833347.0,0.0000001576414494,21,10.5,0.63636,314,0.27,Alto 
XXXXX,0.008287000000000001,2000000.0,2897668,324986229.095783,-0.029227674199449362,-29553.0,-0.0000000909785837,12,6.0,0.6666700000000001,453,0.16999999999999998,Alto 
XXXXX,0.010554000000000001,67150.0,95307,8003610.546422478,-0.00382366936645389,707.0,-0.0000542857142857,3,0.75,0.21429,759,0.29,Bajo
XXXXX,0.0027350000000000005,1649000.0,1759055,120705165.69784324,0.061618617741804244,192404.0,-0.000000125662425,10,10.0,0.58824,717,0.18,Alto 
XXXXX,0.0,2500000.0,2500000,0.0,,,,3,,1.0,617,0.0,Alto 
XXXXX,-0.011824000000000001,9000000.0,7783326,308704280.9759615,0.5571677248959557,5486499.0,0.000001,19,4.75,0.82609,743,0.16999999999999998,Bajo
XXXXX,0.010164,780000.0,1173913,116272305.43795761,-0.012076719576719576,60016.0,-0.000000483490566,16,16.0,0.8,659,0.1,Alto 
XXXXX,0.005777,270000.0,320448,26198543.180786014,-0.006361451555766595,-566.0,-0.0000107862190813,23,0.65714,0.32857,438,0.51,Bajo
XXXXX,-0.011141999999999999,674900.0,561911,30422400.29614623,-0.5503997605712087,-153790.0,0.0000023214285714,7,2.33333,0.4375,334,0.19,Medio
XXXXX,0.0069889999999999996,52445.0,67692,6545130.368221344,0.4778100780593678,27254.0,-0.001401569300137228,895,0.15139,0.0501,330,0.75,Bajo
XXXXX,0.011571000000000001,1401383.0,2366412,250203072.32220075,-0.002183029059704,16492.0,-0.0000002337605593,19,1.58333,0.45237999999999995,433,0.4,Bajo
XXXXXX,-0.0034939999999999997,7500000.0,7239294,223857216.6714363,-0.05430829775005183,-827824.0,0.0000002141372816,13,,0.76471,238,0.12,Alto 
XXXXXX,0.0075520000000000006,2255700.0,2826307,226664177.81162748,-0.007477910836237762,-16351.0,-0.0000000899202106,65,1.85714,0.60748,224,0.36,Medio
XXXXXX,-0.018786999999999998,5000000.0,4705882,46966821.83138621,0.22112536236769365,1643437.0,0.000007,8,0.88889,0.47058999999999995,238,0.53,Alto 
XXXXX,0.00075,625000.0,641307,65222105.26642494,0.002820185269564717,3151.0,-0.0000006200941915,13,1.85714,0.59091,888,0.41,Bajo
XXXXXX,-0.018806999999999997,8520000.0,5606250,464793329.6484732,0.010357867905337237,235434.0,-0.0000001327872386,3,,0.6,246,0.0,Alto 
XXXXXX,0.005904999999999999,1200000.0,1498875,151836853.36763412,-0.008502523575298808,-20519.0,-0.0000008074240359,31,2.06667,0.57407,203,0.31,Medio
XXXXXX,-0.023239000000000003,10000000.0,7440625,330394284.2491621,0.049770577750857664,465299.0,0.0000019133687596,3,1.0,0.42857,188,0.43,Alto 
XXXXXX,0.001972,3686000.0,3742667,86189536.18937056,0.019961076244212277,79936.0,0.0000006311916219,16,5.333329999999999,0.8,299,0.2,Bajo
XXXXXX,-0.009706,8588000.0,7581000,311242285.0449469,0.050725070345206236,631666.0,0.0000000160792385,5,5.0,0.71429,243,0.13999999999999999,Alto 
XXXXXX,0.004338,7800000.0,7978200,123245332.56882387,,,0.0,1,0.5,0.2,166,0.8,Alto 
XXXXXX,0.012969999999999999,2315000.0,3813285,346552554.4084662,-0.016654172375044254,-460789.0,-0.000000003734559,12,,0.85714,179,0.06999999999999999,Alto 
XXXXX,0.007167999999999999,1150000.0,1437773,120436592.45929486,-0.0004296450817239,1207.0,-0.0000012387884445,10,0.10203999999999999,0.08333,958,0.8699999999999999,Bajo
XXXXXX,0.0037560000000000002,900000.0,972097,57585169.03957889,-0.016657519463745087,-14144.0,-0.0000018774973199,39,1.56,0.57353,110,0.37,Bajo
XXXXXX,0.018852,2000.0,129970,20364377.47330428,-0.02603058089705233,17808.0,-0.0000421428571429,15,15.0,0.9375,206,0.06,Alto 
XXXX,0.006362,480000.0,568180,41579256.49010899,-0.001541622409744891,-997.0,-0.0000040071831709,2,0.058820000000000004,0.03077,1286,0.55,Bajo
XXXX,0.0,1550000.0,1550000,0.0,-0.001541622409744891,-997.0,-0.0000040071831709,2,0.058820000000000004,0.03077,1286,0.55,Bajo
XXXXXX,-0.017294,1985000.0,1327333,114084457.01905818,0.04168949771689497,165174.0,0.0000005263157895,0,0.0,0.0,300,0.5,Alto 
XXXXX,-0.009928999999999999,2485000.0,2216111,81242221.84991688,0.008742890521055308,54268.0,0.0000012229617304,1,0.25,0.11111,454,0.78,Alto 
XXXXXX,0.0036130000000000008,1500000.0,1600281,83262582.05559395,0.045297651792025946,88270.0,0.0000033922261484,27,13.5,0.8709700000000001,273,0.13,Alto 
XXXX,0.010785,720000.0,974641,70830784.52399401,0.022670627293456643,75995.0,0.0000020170454545,0,0.0,0.0,985,0.45,Alto 
XXXX,-0.002291,1500000.0,1435625,84292779.08802734,0.01742508732291982,34052.0,-0.000000325684678,40,20.0,0.8333299999999999,1087,0.04,Alto 
XXXX,0.004218999999999999,10000.0,15126,3644898.8655505413,1.0153816417474746,4762.0,-0.0004632203389831,105,4.03846,0.35354,962,0.62,Alto 
XXXX,0.000245,987000.0,991626,56743251.818890765,0.050404966950147734,79743.0,-0.0000005380794702,17,2.8333299999999997,0.4857100000000001,1009,0.26,Alto 
XXXXX,0.008417999999999998,195000.0,294704,35531838.49650607,0.0006693057731064,224.0,-0.0000180542323195,16,0.16,0.13115000000000002,935,0.85,Bajo
XXXX,0.00412,500000.0,551879,37772660.22618428,-0.0008513741899541,-119.0,-0.0000024602649007,0,0.0,0.0,1143,0.45999999999999996,Bajo
XXXX,0.009656000000000001,94300.0,156282,19257331.0056288,-0.0004653238924805,151.0,-0.0001159347382733,31,0.21528,0.16667,972,0.8,Bajo
XXXX,0.0,2000.0,2000,,,,,0,,0.0,973,0.0,Alto 
XXXXX,0.0,210913.5,210913,29615541.184401814,,,0.0,0,,0.0,947,0.0,Alto 
XXXX,0.012471000000000001,287500.0,991815,169422833.12255737,-0.004453317792001105,-7109.0,-0.0000017431168053,7,0.11667000000000001,0.0814,964,0.78,Bajo
XXXX,0.006872999999999999,200590.0,2796856,1133179052.3928943,0.04604139865655669,69909.0,-0.0000011336134398,4777,0.41369999999999996,0.25795,1008,0.6799999999999999,Bajo
XXXXX,0.007103999999999999,261820.0,298686,15568533.344353253,0.0018942947951883626,591.0,-0.0000390476190476,55,0.64706,0.35713999999999996,955,0.58,Bajo
XXXXX,0.014974000000000001,1650.0,11225,1918339.1253894602,-1.9564285714285714,34335.0,,0,0.0,0.0,903,0.67,Alto 
XXXX,0.011698,192390.0,774391,149257867.0283732,0.0001395676046195,1107.0,-0.0000042238897407,20,0.18692,0.13423,1039,0.77,Medio
XXXX,0.014872000000000002,500000.0,826571,65874295.875879064,-0.004553760425780224,-5747.0,-0.0000001436031332,0,0.0,0.0,1294,0.29,Alto 
XXXXX,0.0,2500000.0,2500000,0.0,,,,11,,0.78571,891,0.0,Alto 
XXXX,0.0,1255000.0,1255000,176069588.51545033,0.0,10779.0,0.0,0,0.0,0.0,1063,1.0,Medio
XXXX,0.019365,10000.0,173333,25303491.195221793,-0.996,478080.0,-0.000004,0,,0.0,1082,0.32999999999999996,Alto 
XXXX,0.006207,120000.0,152728,15819433.185645089,0.000219474661055,-81.0,-0.0002469082125604,20,0.07547,0.06006,987,0.8699999999999999,Bajo
XXXX,0.007781000000000001,182700.0,224628,16166439.886043675,-0.0003075465701431,-128.0,-0.0001290551181102,3,0.035710000000000006,0.031580000000000004,983,0.93,Bajo
XXXXX,0.010585,323000.0,509740,52924660.47703742,0.0015896265729302252,5343.0,-0.0000024944071588,16,2.28571,0.59259,922,0.32999999999999996,Bajo
XXXXX,-0.009964,1980000.0,1737417,73037359.64524671,-0.0005352841769392,-3820.0,0.0000068512820513,76,0.95,0.39174999999999993,958,0.45999999999999996,Bajo
XXXXX,0.010560999999999997,158508.0,501422,97405782.68324903,-0.0002297952900137,832.0,-0.0000014782259504,8,0.36363999999999996,0.25,939,0.75,Bajo
XXXXX,0.003204,280000.0,320079,37527837.6414682,-0.0000812560069304,-632.0,-0.0000030133928571,14,0.7368399999999999,0.35896999999999996,935,0.5599999999999999,Bajo
XXXXX,-0.003038999999999999,405000.0,385687,19065751.044824485,0.019284408593245327,10093.0,0.0000021686746988,22,3.1428599999999998,0.6875,824,0.25,Alto 
XXXXX,0.01946,1300000.0,3418779,326637149.9917242,0.000202487750573,-10410.0,0.0000001850018614,21,3.0,0.63636,923,0.24,Bajo
XXXXX,0.017566,464000.0,1094285,107641778.0462232,0.001538539954646639,-95827.0,-0.0000013636363636,1,1.0,0.14286,897,0.43,Alto 
XXXXX,0.013629000000000002,329000.0,601855,60060531.85473776,0.0000938983504238,610.0,-0.000008018096906,25,0.2193,0.16667,675,0.79,Bajo
XXXXX,0.0,80000.0,80000,0.0,0.0,0.0,,0,0.0,0.0,901,0.5,Alto 
XXXXX,0.011431,169500.0,238899,18213959.435247518,-0.0030279789423584558,-566.0,-0.0000058139534884,4,0.5714300000000001,0.28571,822,0.5700000000000001,Bajo
XXXXX,-0.011778,45000.0,33833,2844439.019092048,,,,1,,0.5,863,0.0,Alto 
XXXXX,-0.003787,899800.0,814411,67645642.10555634,-0.009007081961207497,-5469.0,-0.0000002325115254,17,2.42857,0.4857100000000001,757,0.43,Alto 
XXXX,0.013472000000000001,170000.0,427507,57343451.86491006,-0.002007326723654894,2162.0,-0.0000098159573065,2,0.032260000000000004,0.024100000000000003,974,0.9199999999999999,Bajo
XXXXX,0.007902000000000001,3507662.0,4617551,421384462.65220255,0.0002904260834155,9001.0,-0.0000002697860933,57,0.29381,0.20070000000000002,936,0.75,Bajo
XXXX,-0.000275,300000.0,297541,26808190.789542686,-0.0011868273626160456,-507.0,-0.0000113430127042,21,1.9090900000000002,0.55263,963,0.29,Bajo
XXXXX,0.006421000000000001,2090000.0,2465814,175576986.6146356,-0.0002987795387611,1594.0,-0.0000008085728329,51,0.3617,0.21429,885,0.6599999999999999,Bajo
XXXXX,-0.001548,200000.0,196428,6923840.006785285,-0.1893752036199095,-67000.0,-0.0000121428571429,12,,0.85714,853,0.06999999999999999,Alto 
XXXX,0.0036859999999999996,1450000.0,1628880,145575737.09909457,-0.0008819946453579,18395.0,-0.000000292314437,3,0.13635999999999998,0.08333,965,0.67,Bajo
